Prefix,Code,Name,Lecture Hours:,Lab Hours:,Credit Hours:,Description (Rendered no HTML)
MECH,421,Intro to Wind Tunnels,2,3,3,"An introductory course on the experimental techiques used in wind tunnel testing of aerodynamic shapes. Includes operating characteristics of wind tunnels, the charactersistics of and use of models and model instrumentation, and the development of analytical techniques for reduction of wind tunnel data. "
MECH,433,HVAC,2,3,3,"Heating, venilation, and air conditioning. Application of laws and principles of thermodynamics to analysis, design, and control of mechanically controlled environments for human comfort, animal health, and food preservation. Teaches computation of heating and cooling loads, humidity control, heating, and refrigeration. "
MECH,436,Classical Control Systems,2,3,3,"Introduction to control systems. Both classic-control theory and programmable logic controllers. Topics include block diagrams, mathematical models, transfer functions, LaPlace transforms, frequency response along with control components and PLC programming. "
MECH,437,Heat Transfer II,1,3,2,"A study of experimental heat transfer. Methods and instrumentation used for investigating heat transfer systems will be considered. Laboratory investigations include studies of heat exchangers, forced and free convection experiments, and determination of radiation and convection coefficients. "
MECH,475,Parametric Modeling,2,3,3,Introduces feature-based parametric solid modeling techniques as applied to Mechanical Design. Emphasizes the concepts and practices of parametric modeling from the user's perspective. Theoretical and developmental backgrounds are also covered. 
MECH,480,Mechanical Vibrations,2,3,3,"An introduction to mechanical vibration. Topics include the equations of motion, resonant frequencies, mode shapes, damping and applications. The laboratory will introduce vibration instrumentation. "
MECH,260,Engineering Materials I,2,3,3,"Survey of materials with emphasis on metals and metal alloys used in industry; their physical and chemical properties as related to structure, corrosion, and engineering applications. Diffusion mechanisms and binary phase diagrams are also examined. Tensile, impact, and fatigue failure of metallic materials. Laboratory included. "
MECH,426,Fluid Power Systems,2,3,3,"A mechanical approach to industrial hydraulic applications with emphasis on selection and function of hardware and interfacing of hydraulic systems with mechanical, fluidic, and electircal/ electronic controls. "
MET,107,Seminar,0,0,15,(Hours to be arranged each term.) 
MET,207,Seminar,6,0,6,(Hours to be arranged each term.) 
MET,307,Seminar,0,0,15,(Hours to be arranged each term.) 
MET,407,Seminar,6,0,6,(Hours to be arranged each term.) 
MET,241,CAD for Mechanical Design I,1,3,2,"Computer aided drafting (CAD) for mechanical design. The focus of this course is the construction of 2-D drawings using current industry software. Topics include construction principles, input schemes, command structures, and data management. "
MET,242,CAD for Mechanical Design II,1,3,2,"Computer aided drafting (CAD) for mechanical design. The focus of this course is the construction of drawing sets using current industry software. Topics include detail part drawings, assembly drawings, and an introduction to 3-D drafting. "
MET,375,Solid Modeling,2,3,3,"Introduces solid modeling techniques as applied to mechanical design. Topics include extruded and swept shapes, Boolean operations, and other construction techniques. "
MFG,103,Intro Welding Proc,2,3,3,"Applications of welding in modern industry. Topics include: Oxyacetylene welding and cutting, shielded metal arc welding, gas tungsten arc welding, gas metal arc welding, and robotic welding. "
MFG,107,Seminar,0,0,15,(Hours to be arranged each term.) 
MFG,207,Seminar,6,0,6,(Hours to be arranged each term.) 
MFG,307,Seminar,6,0,6,(Hours to be arranged each term.) 
MFG,407,Seminar,6,0,6,(Hours to be arranged each term.) 
MFG,112,Intro to Mfg Processes,3,0,3,"A survey of common manufacturing processes, including a history of manufacturing technology. Manufacturing economic considerations. Influence of product design on process selection. Manufacturing taxonomy, surface finish, tolerances, and functional specifications. "
MFG,120,Intro Machining Proc,2,6,4,"An introductory course in metal removal processes emphasizing drilling, milling, and lathe processes. Included tool bit grinding. Emphasis on production speeds and feeds. "
MFG,313,Mfg Analysis & Planning,3,0,3,"Analysis and planning of manufacturing methods, procedures and equipment. Includes designing for manufacturing efficiency, tolerance analysis, equipment and resource allocation and scheduling. "
MFG,314,Geom Dimension/Tolerance,2,3,3,The study and application of ANSI and ISO geometric dimensioning and tolerancing principles and practices relative to product design and manufacturing operations. 
MFG,331,Industrial Controls,2,3,3,"Fundamentals of control of manufacturing processes. Applications of relay logic, input and output devices, and programmable logic controllers (PLC). Design of complete control circuits, selection of components, and cost estimation. PLC programming for discrete event control and for analog applications. "
MFG,333,Stat Methods Qual/Improv,3,0,3,Strategies for continuous manufacturing process improvement. Graphical and numerical methods for data analysis. Methods for manufacturing process control and acceptance criteria. 
MFG,341,Numerical Control Prog,2,3,3,"Introduction to manual numerical control programming. Includes interpreting part drawings, process planning, machining setup and sequence. Program debugging and introduction to tool path simulation and computer-aided programming tools. "
MFG,342,Computer Aided Machining,2,3,3,"Development of CNC machine tool manufacturing programs using computer-aided process planning and advanced CAD/CAM software. Emphasis on analysis and planning required for successful CNC production, development of CAD drawings and solid models for CAM program development, toolpath simulation, and manufacturing engineering issues. "
